1.0,-2.5599999999999996,2.88
2.0,-4.510000000000001,3.0
3.0,4.12,3.9200000000000004
4.0,-4.05,3.0800000000000005
5.0,-0.8600000000000001,3.0500000000000007
6.0,-1.48,3.0600000000000005
7.0,4.92,6.289999999999999
8.0,-1.4400000000000004,3.1300000000000003
9.0,-9.02,-4.8100000000000005
10.0,6.619999999999999,4.52
11.0,-1.5499999999999998,2.5400000000000005
12.0,3.5500000000000003,6.169999999999999
13.0,-0.42999999999999994,2.2700000000000005
14.0,-1.2000000000000002,2.900000000000001
15.0,-1.65,2.8299999999999996
16.0,6.299999999999999,0.73
17.0,-4.170000000000001,3.22
18.0,4.7299999999999995,7.03
19.0,-1.66,2.8499999999999996
20.0,-1.4499999999999997,2.4400000000000004
21.0,-2.6700000000000004,3.7199999999999998
22.0,0.0699999999999999,4.32
23.0,4.98,5.1899999999999995
24.0,6.11,3.4000000000000004
25.0,1.9800000000000002,3.6399999999999992
26.0,5.339999999999999,5.279999999999999
27.0,5.41,2.17
28.0,1.2499999999999998,5.95
29.0,-0.8599999999999997,3.41
30.0,5.35,6.01
31.0,-3.973333333333333,0.30333333333333323
32.0,-2.0800000000000005,3.2600000000000002
33.0,-4.42,2.3800000000000003
34.0,2.2800000000000002,5.609999999999999
35.0,-5.873333333333333,-0.4066666666666663
36.0,-4.653333333333333,-0.336666666666666
37.0,-2.873333333333333,-0.5966666666666662
38.0,-2.08,2.5200000000000005
39.0,6.82,5.79
40.0,6.6499999999999995,4.3100000000000005
41.0,0.01999999999999974,3.76
42.0,-4.323333333333334,-0.06666666666666599
43.0,2.8600000000000003,3.93
44.0,-0.5099999999999998,3.7700000000000005
45.0,-1.9,2.39
46.0,-3.59,3.65
47.0,-5.18,-1.7999999999999998
48.0,-2.2299999999999995,-1.2699999999999996
49.0,2.71,1.12
50.0,5.069999999999999,4.870000000000001
51.0,-1.2999999999999998,3.34
52.0,5.77,3.62
53.0,5.63,2.0700000000000003
54.0,2.8900000000000006,5.23
55.0,-3.043333333333333,-0.6866666666666663
56.0,-3.3100000000000005,3.55
57.0,1.8599999999999999,3.4299999999999997
58.0,4.3500000000000005,2.22
59.0,5.46,4.050000000000001
60.0,-1.98,2.66
61.0,4.08,3.95
62.0,5.37,6.120000000000001
63.0,-5.46,-1.6199999999999997
64.0,3.3400000000000007,4.920000000000001
65.0,6.999999999999999,5.31
66.0,4.25,2.76
67.0,0.11000000000000054,2.8
68.0,-2.8499999999999996,2.34
69.0,-2.7899999999999996,3.6399999999999992
70.0,-7.029999999999999,-5.279999999999999
71.0,3.23,5.11
72.0,3.73,3.81
73.0,-0.41000000000000036,3.0700000000000003
74.0,3.35,2.5100000000000002
75.0,4.1,3.0199999999999996
76.0,0.9466666666666672,-0.2966666666666664
77.0,-1.7499999999999998,3.8
78.0,4.32,4.130000000000001
79.0,2.43,4.78
80.0,2.29,5.1899999999999995
81.0,4.5200000000000005,5.029999999999999
82.0,-5.09,2.7199999999999998
83.0,-1.763333333333333,1.2133333333333338
84.0,-2.09,3.2399999999999998
85.0,3.67,3.9800000000000013
86.0,2.21,2.0800000000000005
87.0,-2.99,3.39
88.0,4.71,3.2800000000000002
89.0,-5.59,2.9600000000000004
90.0,5.180000000000001,3.45
91.0,-4.48,-1.69
92.0,-2.3000000000000003,3.7800000000000002
93.0,-4.71,2.92
94.0,1.5299999999999998,3.46
95.0,3.8000000000000003,6.32
96.0,-1.02,4.46
97.0,1.6199999999999999,1.6300000000000003
98.0,-6.35,-1.2300000000000004
99.0,-3.7299999999999995,2.9299999999999997
100.0,4.1,2.86
101.0,2.2,2.7499999999999996
102.0,-2.42,4.25
103.0,4.390000000000001,3.2399999999999998
104.0,0.17999999999999983,3.3300000000000005
105.0,1.5400000000000003,2.24
106.0,-1.8499999999999996,2.9099999999999997
107.0,1.1700000000000004,3.8600000000000008
108.0,2.16,2.2199999999999998
109.0,5.03,2.94
110.0,4.43,1.55
111.0,3.3066666666666675,2.2533333333333334
112.0,-1.73,-2.0600000000000005
113.0,-5.493333333333333,0.06333333333333302
114.0,1.0166666666666675,-0.9066666666666658
115.0,3.1100000000000003,2.0900000000000003
116.0,-0.029999999999999916,3.1
117.0,-2.5999999999999996,2.7
118.0,-3.53,3.3199999999999994
119.0,5.33,3.9700000000000006
120.0,1.9100000000000001,3.52
121.0,6.7299999999999995,1.5000000000000002
122.0,-3.523333333333333,0.6333333333333342
123.0,5.76,5.57
124.0,1.21,2.6900000000000004
125.0,3.88,3.8500000000000005
126.0,6.54,5.080000000000001
